"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","us_states"
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:29",FALSE,NA,9.69e+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","TheWorldReveal",51,TRUE,FALSE,-79.9958864,40.4406248,"Pittsburgh",NA
"RT @DoD_HDIAC: Reminder: Our webinar on #Influenza and the #DepartmentofDefense is today at 2pm EST! Register for the webinar here: https:/…",FALSE,0,NA,"2/28/2018 14:28",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UTTUgolfinDAD",1,TRUE,FALSE,-83.9207392,35.9606384,"knoxville,tn",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:26",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimepeinture",51,TRUE,FALSE,NA,NA,"Ontario, Canada",NA
"Could #wearables aid in tracking outbreaks like the #flu? | https://t.co/hNT5TGERqy @IBMindustries @CDCgov… https://t.co/1h1D5Dsee0",FALSE,0,NA,"2/28/2018 14:25",TRUE,NA,9.69e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SKastrinelis",0,FALSE,FALSE,-71.3824374,42.4072107,"Massachusetts, USA",NA
"Deviated trachial mass, influenza B with moderate pneumonia..... “just a MAC” #herewego #joker",FALSE,0,NA,"2/28/2018 14:24",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jordan_Szpak",0,FALSE,FALSE,NA,NA,"Ontario, OH",NA
"JID: A Universal #Influenza Vaccine: The Strategic Plan for the National Institute of Allergy and Infectious Diseas… https://t.co/reXSLFRdmZ",FALSE,13,NA,"2/28/2018 14:24",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greg_folkers",15,FALSE,FALSE,NA,NA,"Washington, D.C., U.S.A.",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:22",FALSE,NA,9.69e+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","MoraviaHealth",51,TRUE,FALSE,NA,NA,"Philadelphia, PA",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:22",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_colm_",51,TRUE,FALSE,-94.7976958,29.3013479,"Galveston, TX, USA",NA
"Pretty cool titles here! The influenza pandemic book is commemorating the 100 years of this worldwide devastating e… https://t.co/Ibp36Eq2yl",FALSE,3,NA,"2/28/2018 14:21",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RodriguezAMaria",2,FALSE,FALSE,NA,NA,"Texas, USA",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:21",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lluis1966",51,TRUE,FALSE,2.2544335,41.9304373,"Vic, Catalunya",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:19",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VirusWhisperer",51,TRUE,FALSE,-73.9533616,40.7898695,"icahn Sch Med @ Mount Sinai",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:19",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HenryLeerhenry",51,TRUE,FALSE,-94.8191285,38.8813958,"Olathe, KS",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:18",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlecKerry",51,TRUE,FALSE,-73.7845651,43.0831301,"Saratoga Springs, NY",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:18",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lseiders3",51,TRUE,FALSE,NA,NA,"Hagerstown, MD",NA
"News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,57,NA,"2/28/2018 14:18",FALSE,NA,9.69e+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NIH",51,FALSE,FALSE,-77.0947092,38.984652,"Bethesda, Maryland, USA",NA
"Reminder: Our webinar on #Influenza and the #DepartmentofDefense is today at 2pm EST! Register for the webinar here… https://t.co/nCsVOVAt9V",FALSE,1,NA,"2/28/2018 14:17",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoD_HDIAC",1,FALSE,FALSE,NA,NA,"Oak Ridge, TN",NA
"#NIH - #NIAID unveils strategic plan for developing a universal #influenza vaccine https://t.co/CPEsg4oR8P",FALSE,0,NA,"2/28/2018 14:11",FALSE,NA,9.69e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","eyeonfda",0,FALSE,FALSE,NA,NA,"Washington, D.C.",NA
"#Influenza, known as “the flu,” is one of the most serious public health challenges facing our world today. At Jans… https://t.co/PKxC45InJV",FALSE,4,NA,"2/28/2018 14:08",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JanssenGlobal",2,FALSE,FALSE,NA,NA,"Raritan, New Jersey",NA
"RT @DHSWI: There are still 3-4 weeks left of this very severe #fluseason. Avoid illness by getting a flu shot, keeping your hands clean, co…",FALSE,0,NA,"2/28/2018 14:08",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DannikaLewis",4,TRUE,FALSE,-89.4012302,43.0730517,"Madison, WI",NA
"Featured Review: Three updated Cochrane Reviews assessing the effectiveness of influenza vaccines https://t.co/rJtRb7Ijsr",FALSE,0,NA,"2/28/2018 14:05",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zakurex",0,FALSE,FALSE,-71.0588801,42.3600825,"Boston, MA",NA
"It looks like #NIAID is going all-in on developing a universal #flushot. Aim is 75% effectiveness. Do they have a c… https://t.co/Z5ySf08KfF",FALSE,0,NA,"2/28/2018 14:05",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sxbegle",1,FALSE,FALSE,NA,NA,"Boston, MA",NA
"RT @NEJM: Correspondence: ARDS occurs more frequently after cardiac surgery during influenza season. https://t.co/8DIi0jJZoW #FluSeason htt…",FALSE,0,NA,"2/28/2018 13:59",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iceman_ex",52,TRUE,FALSE,-3.435973,55.378051,"United Kingdom",NA
"@PopSci If it's not universal, i will continue to fair on my own. I know I don't work in the labs with these scient… https://t.co/NfJ3o0BMiI",FALSE,0,"PopSci","2/28/2018 13:59",TRUE,9.69e+17,9.69e+17,19722699,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WalterSiwel",0,FALSE,FALSE,-71.8022934,42.2625932,"Worcester",NA
"PSA ..Nobody wants to hear your crying,screaming,influenza spreading baby in the Movie Theatre 
 If you go out leav… https://t.co/cWxo5Otfv6",FALSE,0,NA,"2/28/2018 13:56",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reebsedwards9",0,FALSE,FALSE,NA,NA,"Baltimore Md",NA
"There are still 3-4 weeks left of this very severe #fluseason. Avoid illness by getting a flu shot, keeping your ha… https://t.co/w7qjp35TsA",FALSE,1,NA,"2/28/2018 13:55",TRUE,NA,9.69e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DHSWI",4,FALSE,FALSE,-88.7878678,43.7844397,"Wisconsin, USA",NA
"RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR…",FALSE,0,NA,"2/28/2018 13:53",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agoniitw",23,TRUE,FALSE,NA,NA,"<U+B300><U+D55C><U+BBFC><U+AD6D> <U+C11C><U+C6B8>",NA
"5 more dogs test positive for canine influenza in Canada - Windsor - CBC News https://t.co/jbCpI6pLxd <U+279C>… https://t.co/k1KRYZgKxr",FALSE,0,NA,"2/28/2018 13:53",TRUE,NA,9.69e+17,NA,"<a href=""http://ruebot.net"" rel=""nofollow"">cbc_diff</a>","cbc_diff",0,FALSE,FALSE,-79.3831843,43.653226,"Toronto, Ontario",NA
"ICYMI: @nih Research Spotlights: Underrepresentation of minorities in research studies; Racial differences in influ… https://t.co/AvgexmxEzK",FALSE,1,NA,"2/28/2018 13:44",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UVMLarnerMed",0,FALSE,FALSE,NA,NA,"Burlington, VT",NA
"Circulating TFH cells, serological memory, and tissue compartmentalization shape human influenza-specific B cell im… https://t.co/woDv9Ig5cL",FALSE,0,NA,"2/28/2018 13:37",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OmixonBio",0,FALSE,FALSE,-71.1097335,42.3736158,"Cambridge, MA, USA",NA
"Negative Fluid Balance Associated With Lower Influenza Mortality in the ICU https://t.co/94aFkNCh8O via @InfectDiseaseAd",FALSE,1,NA,"2/28/2018 13:34",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IPACJames",0,FALSE,FALSE,-79.3831843,43.653226,"Toronto, Ontario",NA
"RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR…",FALSE,0,NA,"2/28/2018 13:18",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PedResearchURMC",23,TRUE,FALSE,NA,NA,"United States",NA
"Those who received the elderberry reported ""pronounced improvements"" in their symptoms after 4 days (compared with… https://t.co/tayiIDiAm6",FALSE,0,NA,"2/28/2018 13:18",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1BennySGOD",0,FALSE,FALSE,-82.907123,40.4172871,"Ohio",NA
"Check out the CDC's Seasonal Influenza Resource Center: https://t.co/XcamSAf7YA",FALSE,0,NA,"2/28/2018 13:15",FALSE,NA,9.69e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","EthosExcel",0,FALSE,FALSE,NA,NA,"Research Triangle Park, NC",NA
"RT @LotusOak: Episode 4: Examining #Influenza, the #HIB &amp; Pneumococcal #Vaccines &amp; Herd #Immunity

https://t.co/bBkYkkFOcJ
#TTAV https://t.…",FALSE,0,NA,"2/28/2018 13:13",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crosshairsonyou",23,TRUE,FALSE,-95.712891,37.09024,"USA",NA
"#NIH #NIAID Unveils Strategic Plan for Developing a Universal #Influenza Vaccine https://t.co/PChWzjhwGn #vaccines… https://t.co/2C863LyXiN",FALSE,0,NA,"2/28/2018 13:09",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington",NA
"#WHO releases recommended composition of 2018-2019 #influenza #virus #vaccines for use in the northern hemisphere https://t.co/WX6vdnxzwl",FALSE,0,NA,"2/28/2018 13:06",FALSE,NA,9.69e+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Change_HC",0,FALSE,FALSE,-86.7816016,36.1626638,"Nashville, TN",NA
"ICYMI: Capitol Checkup: FDA aims to expand addiction therapy; CDC says fewer flu visits https://t.co/fRYQmDWNgg… https://t.co/Yu8fO0H3bC",FALSE,0,NA,"2/28/2018 13:04",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington",NA
"RT @EinsteinMed: ""Influenza is back among us—and with a vengeance. We are just about at the midpoint of the flu season, and already experts…",FALSE,0,NA,"2/28/2018 13:04",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","species_x",2,TRUE,FALSE,-102.4107493,34.2331373,"Earth",NA
"MM Pts incr risk (P&lt;0.05) viral infections vs match ctrl:
herpes zoster: HR=14.8
influenza: HR=6.1… https://t.co/HFBT9YQS9q",FALSE,0,NA,"2/28/2018 13:01",TRUE,NA,9.69e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mtmdphd",0,FALSE,FALSE,-87.9064736,43.0389025,"Milwaukee, WI",NA
"RT @EMSwami: Fantastic review on influenza @FOAMpodcast https://t.co/Grvj0nxNnr | Oseltamavir has virtually no benefit. Not proven to decr…",FALSE,0,NA,"2/28/2018 12:57",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","traumaqueen124",84,TRUE,FALSE,-96.7311034,43.5445959,"Sioux Falls, SD",NA
"Why did @CDCgov  ACIP vote to include #FluMist in its 2018-19 #flu season recs?  https://t.co/KvbNOlJMNo",FALSE,1,NA,"2/28/2018 12:50",FALSE,NA,9.69e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Pharmacy_Today",2,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC",NA
"Everyone's at risk for the flu, but certain people have a higher risk of experiencing more severe symptoms or compl… https://t.co/oQRzdIs5AL",FALSE,0,NA,"2/28/2018 12:47",TRUE,NA,9.69e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NCHD52",0,FALSE,FALSE,-83.6324022,32.8406946,"Macon, Ga",NA
"Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXRLZLhYV",FALSE,23,NA,"2/28/2018 12:41",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrKhouryCDC",23,FALSE,FALSE,-84.3879824,33.7489954,"Atlanta, GA",NA
"Read how the use of genome sequencing helped define institutional influenza outbreaks in Toronto, 2014–15. Via… https://t.co/okRpl2CsqM",FALSE,4,NA,"2/28/2018 12:39",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrKhouryCDC",1,FALSE,FALSE,-84.3879824,33.7489954,"Atlanta, GA",NA
"Long-term neuroinflammation induced by influenza A virus infection and the impact on hippocampal neuron morphology… https://t.co/AkKHzCf5bx",FALSE,0,NA,"2/28/2018 12:07",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MedicalPenn",0,FALSE,FALSE,-77.1945247,41.2033216,"Pennsylvania, USA",NA
"Effects of #flu on #brain I #influenza #hippocampus https://t.co/PJNYjLDhaz",FALSE,0,NA,"2/28/2018 12:06",FALSE,NA,9.69e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MedicalPenn",0,FALSE,FALSE,NA,NA,"Pennsylvania, USA",NA
"RT @EMSwami: Fantastic review on influenza @FOAMpodcast https://t.co/Grvj0nxNnr | Oseltamavir has virtually no benefit. Not proven to decr…",FALSE,0,NA,"2/28/2018 11:37",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chernsiwit",84,TRUE,FALSE,NA,NA,"Thailand",NA
"Updated #influenza preprint: Influenza A virus environmental persistence is driven by the hemagglutinin and the neu… https://t.co/cSmtrt41la",FALSE,0,NA,"2/28/2018 11:37",TRUE,NA,9.69e+17,NA,"<a href=""https://twitter.com/outbreaksci"" rel=""nofollow"">preprint-alert</a>","outbreaksci",0,FALSE,FALSE,-95.712891,37.09024,"United States",NA
"When you can’t sleep because your breathing sounds like a creaky door. 
Ugh. 
#influenza",FALSE,0,NA,"2/28/2018 11:30",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meeterica",0,FALSE,FALSE,-93.2650108,44.977753,"Minneapolis, MN",NA
"RT @EMSwami: Fantastic review on influenza @FOAMpodcast https://t.co/Grvj0nxNnr | Oseltamavir has virtually no benefit. Not proven to decr…",FALSE,0,NA,"2/28/2018 11:14",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BuckeyeGrad1999",84,TRUE,FALSE,NA,NA,"Fort Benning, GA",NA
"RT @TheAgenda: ""Probably about 3,500 people a year die from flu in Canada and a lot of those deaths are hidden and that’s from seasonal inf…",FALSE,0,NA,"2/28/2018 11:10",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cjrutty",7,TRUE,FALSE,NA,NA,"Toronto, Canada",NA
"RT @ASMicrobiology: How does influenza jump between species? A roundup of @JVirology reports looking at host adaptation, on mBiosphere: htt…",FALSE,0,NA,"2/28/2018 11:10",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MbalisiC",53,TRUE,FALSE,8.675277,9.081999,"Nigeria",NA
"Enhanced Replication of Highly Pathogenic #Influenza A(H7N9) Virus in Humans. https://t.co/oldxFMGr7x",FALSE,0,NA,"2/28/2018 11:05",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BioAndBaseball",1,FALSE,FALSE,-76.6121893,39.2903848,"Baltimore, MD",NA
"Everything You Want to Know About Influenza https://t.co/rbASzsunxi",FALSE,0,NA,"2/28/2018 11:05",FALSE,NA,9.69e+17,NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","1stVaccination",0,FALSE,FALSE,-95.712891,37.09024,"United States",NA
"APHA UK Animal Health and Plant Agency : Avian influenza (bird flu) in Europe and in the UK #health https://t.co/dDUV7WJUvv",FALSE,0,NA,"2/28/2018 11:01",FALSE,NA,9.69e+17,NA,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","MyWaistPro",0,FALSE,FALSE,-78.4805563,35.7876515,"Knightdale, NC",NA
"RT @HistorianKarol: Excellent paper by Ida Milne (@milnem) at this evening's Limerick History Research Seminar. Absorbing stories of real p…",FALSE,0,NA,"2/28/2018 10:59",FALSE,NA,9.69e+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","LACELimerick",7,TRUE,FALSE,NA,NA,"Limerick, Ireland",NA
"RT @ASMicrobiology: Did you know that ASM hosts a YouTube series on what's hot in the microbial sciences? Catch Microbial Minutes to review…",FALSE,0,NA,"2/28/2018 10:56",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeManefield",23,TRUE,FALSE,151.2092955,-33.8688197,"Sydney, Australia",NA
"Great story to keep on the logs when the anti-vaccination activists pipe up.  I’ve never seen measles but I’ve seen… https://t.co/mi55JhhxHV",FALSE,0,NA,"2/28/2018 10:30",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Madhadder71",0,FALSE,FALSE,-85.323214,51.253775,"Ontario, Canada",NA
"Those who received the elderberry reported ""pronounced improvements"" in their symptoms after 4 days (compared with… https://t.co/bcRPyG5HOJ",FALSE,0,NA,"2/28/2018 10:28",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1BennySGOD",0,FALSE,FALSE,-82.907123,40.4172871,"Ohio",NA
"RT @EMSwami: Fantastic review on influenza @FOAMpodcast https://t.co/Grvj0nxNnr | Oseltamavir has virtually no benefit. Not proven to decr…",FALSE,0,NA,"2/28/2018 10:23",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jploughrey",84,TRUE,FALSE,NA,NA,"Glasgow, Scotland",NA
"RT @ASMicrobiology: Anatomical compartmentalization during in vivo infection imposes a limitation on influenza A virus reassortment @JVirol…",FALSE,0,NA,"2/28/2018 10:05",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","autem_parabolae",9,TRUE,FALSE,NA,NA,"12",NA
"RT @EMSwami: Fantastic review on influenza @FOAMpodcast https://t.co/Grvj0nxNnr | Oseltamavir has virtually no benefit. Not proven to decr…",FALSE,0,NA,"2/28/2018 10:05",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","milanznidarsic",84,TRUE,FALSE,NA,NA,"ljubljana, Slovenija",NA
